,root_pos,root_vel,root_orn,root_ang_vel,com_pos,com_vel,back_bkz_orn,back_bkz_vel,back_bkx_orn,back_bkx_vel,neck_ry_orn,neck_ry_vel,r_leg_hpy_orn,r_leg_hpy_vel,r_leg_kny_angel,r_leg_kny_vel,r_leg_akx_orn,r_leg_akx_vel,r_arm_ely_orn,r_arm_ely_vel,r_arm_elx_angle,r_arm_elx_vel,l_leg_hpy_orn,l_leg_hpy_vel,l_leg_kny_angel,l_leg_kny_vel,l_leg_akx_orn,l_leg_akx_vel,l_arm_ely_orn,l_arm_ely_vel,l_arm_elx_angle,l_arm_elx_vel,l_leg_akx_pos,r_leg_akx_pos
285,"[-0.39572675913581845, 0.008022895476937686, 0.21906382068166008]","[-0.09001589636399976, 0.3144872721665209, 0.010830347842450953]","(-0.083126591110387, -0.1416755324404199, 0.3549892220187126)","[-0.4692039266578951, -0.16537273263679914, 1.8378499148134522]",[-0.31445364  0.3877456   0.17423408],[ 0.69637915 -0.12118891  0.20712776],"(-0.0801407390957253, -0.14481892024703502, 0.2937804930509697)","[-0.4089786132938287, 1.602491278637868, 0.4861268438386626]","(0.160565471236822, -0.33063384167646936, 0.2521880156578458)","[-0.3059505027325228, -0.8143064945851947, 0.3746127119892065]","(0.15145081747553285, -0.35603801165107435, 0.25536549759488697)","[-0.9996358933822607, 1.3096354652746696, -0.22063869358900684]","(0.09994544434395082, -0.0789858245310585, 0.19290414727046792)","[-2.274329305755084, 1.5603088206570115, 0.2616275678491607]",-0.1295876380078421,-3.8056987860887643,"(-0.03142417940017967, -0.07949985484210612, 0.23235455494611906)","[0.14912802517016116, -1.7245694714375803, 0.5399698233256542]","(0.03945730847418774, 0.2870575747233174, 0.7931480801307511)","[-0.5767908977247065, -0.47964090863991343, 0.47964090863991343]",-0.25660065028827184,1.5898423520568188,"(0.0847639095563336, 0.17988880894655745, 0.4943816971681154)","[0.3291059643935612, -1.1657214945721375, -0.023115808764654973]",0.880074996460772,-0.005799782564372087,"(0.17912238704033798, 0.11270222457766903, -0.37146241278010755)","[-0.0484417819505688, 0.1690801414754814, -0.007584620481327495]","(0.5365767921993628, 0.658335233785991, -0.12580483048740604)","[-1.3140358928752331, -0.6529863227036923, 0.6529863227036923]",-0.14982247346627778,-2.565661067678295,"[-0.3376822821055403, -0.0906952987739052, 0.26620768760576025]","[-0.39649647614303607, -0.029759821387144045, 0.33288298236691477]"
286,"[-0.3960868568048803, 0.008369751841903583, 0.22037968419568665]","[-0.0974554269422988, 0.3458870954244526, 0.0001327909009089974]","(-0.08179620967124163, -0.13594453792324068, 0.3556521878851923)","[-0.35070204072620437, -0.2823367552325595, 1.9377942605803702]",[-0.31541464  0.38754644  0.17523348],[ 0.69639633 -0.11695003  0.20731963],"(-0.07873591878137151, -0.13913344117051674, 0.2941683247889717)","[-0.48112430899839426, 1.5997796958322066, 0.4782810880650814]","(0.16076742600990906, -0.3349679684899477, 0.2525239212389091)","[-0.2783638374046346, -0.7765938358861896, 0.3808771727047851]","(0.15476644583475552, -0.3516508763661384, 0.2546200555035928)","[-0.9422042356850782, 1.250011966022939, -0.19209554546516278]","(0.1092369584480512, -0.07330338399148645, 0.19057842119722815)","[-2.349446271482824, 1.541593363297642, 0.34170426991446423]",-0.1455686504672833,-3.619582997562292,"(-0.03143247384194006, -0.08712196321635217, 0.23377965880064214)","[-0.21631162621282807, -1.8622579944674402, 0.6483991814590536]","(0.03540982174215408, 0.29096404237607976, 0.7959355080351466)","[-0.6171273368542114, -0.46926596457575354, 0.46926596457575354]",-0.2533791541749099,1.5249658483421462,"(0.08297336059116828, 0.17661867258439767, 0.49411495060879845)","[0.3429417112980128, -1.1847532064201085, -0.02642369609048851]",0.8557797743940687,-0.005873746075402558,"(0.17824703211820195, 0.11571493044431921, -0.35122656018872006)","[-0.047072965991076014, 0.15484928257762712, -0.008312964275173198]","(0.5342022349824858, 0.663624345343863, -0.12494075926806825)","[-1.3427803721678502, -0.6315581806492649, 0.6315581806492649]",-0.15731114273459956,-2.502257632533621,"[-0.35229152355514914, -0.08744708941760819, 0.266685418471574]","[-0.3944416509534985, -0.028687178736874056, 0.3407436166640191]"
287,"[-0.3964520011413075, 0.00877670418816967, 0.22170003712195577]","[-0.08763464074256855, 0.35306614956247684, 0.00025535385280208225]","(-0.08068079662563399, -0.12997806863679914, 0.3564129952275384)","[-0.4186877194410733, -0.3550214322446842, 1.9272527005503357]",[-0.31638879  0.3874697   0.1762812 ],[ 0.69688098 -0.1135821   0.20771718],"(-0.07754419642403658, -0.1332602485312861, 0.29431910422934915)","[-0.5429923047304978, 1.5911852352428746, 0.4700893523041117]","(0.16074848816955764, -0.33906530721045947, 0.2527850242042523)","[-0.2528467280094526, -0.7384316666816956, 0.3863519175450645]","(0.1577324765877311, -0.3474257749449737, 0.25384141082997214)","[-0.8880668293570786, 1.1948224180630715, -0.16468807794112744]","(0.11889550323456531, -0.06750926986593575, 0.18842446540418134)","[-2.4260524814802458, 1.5183767674788875, 0.42000117045236784]",-0.1610545048687044,-3.422293283870171,"(-0.03005317098252005, -0.09527849578442292, 0.2356523183696204)","[-0.5016662768505169, -1.9836083187867193, 0.7573754945362718]","(0.030760083723310693, 0.2940966127438699, 0.7976253400933739)","[-0.65322236511355, -0.45932012466815436, 0.45932012466815436]",-0.25031835694915444,1.4570802337373097,"(0.08126589252863325, 0.174484185045329, 0.492568564870227)","[0.35501623155914663, -1.2014851115750986, -0.029590522828045057]",0.829825032686352,-0.00577907549465366,"(0.17611469883406902, 0.11814533347561466, -0.3300545804530489)","[-0.045906915032459174, 0.14198921639533685, -0.008845870782079813]","(0.5316534499735315, 0.6684658434944521, -0.12384110988445618)","[-1.3652256681761654, -0.6077831786535783, 0.6077831786535783]",-0.16475074312016366,-2.436020113176207,"[-0.3666126384125665, -0.08402145438648323, 0.2668829057456432]","[-0.3921893480636762, -0.027536038959484838, 0.3489455844789181]"
288,"[-0.3967769882644441, 0.009179174920985744, 0.22304775857844797]","[-0.07799690955281802, 0.3596345968160175, 0.0013309410808233398]","(-0.07934130729316027, -0.12404418786919644, 0.35743994948698266)","[-0.47782170252138445, -0.4172637644138657, 1.914822811991062]",[-0.31736501  0.38739018  0.17733264],[ 0.69770927 -0.11101992  0.20830995],"(-0.07611274737591214, -0.12743736412611317, 0.2944396885354507)","[-0.5978265596774132, 1.5800718360653079, 0.46139045446594695]","(0.16060793098029744, -0.3430086581638819, 0.2530970718046972)","[-0.22921730283376207, -0.7003884770402496, 0.39106025594299026]","(0.16045636349631404, -0.34342749265193706, 0.2531503675084955)","[-0.8372028773228409, 1.1440046546707265, -0.13862563147724122]","(0.12886378712079388, -0.06188179446058813, 0.1866236568951444)","[-2.5013342292801184, 1.4937998439804248, 0.4945207644432026]",-0.17570819408865854,-3.2225736403180876,"(-0.027587428938127535, -0.10389954786861053, 0.2379625255738366)","[-0.7777014192271698, -2.096566163854626, 0.8610748901954458]","(0.025896276843752904, 0.29719639166533085, 0.799044550888142)","[-0.6850581125596074, -0.45032107385294756, 0.45032107385294756]",-0.24754415879796066,1.3882964558424853,"(0.07951160558711316, 0.1722854590393343, 0.4910114998280083)","[0.36609504350474875, -1.2168683709366521, -0.03267736866902075]",0.8038717310237061,-0.005433464677656437,"(0.17403250260435157, 0.12057509585825883, -0.3088945722540179)","[-0.04510917805275615, 0.13065640491436897, -0.009231942319944557]","(0.5290141965374529, 0.6732473048695449, -0.12282957680818128)","[-1.3807751750939778, -0.5832066269584333, 0.5832066269584333]",-0.1719111883432249,-2.369022874175522,"[-0.38099572370382595, -0.08088105655881032, 0.2671140825258638]","[-0.38974240043875064, -0.026336766622248153, 0.35755425483390973]"
289,"[-0.3967769882644441, 0.009179174920985744, 0.22304775857844797]","[-0.07799690955281802, 0.3596345968160175, 0.0013309410808233398]","(-0.07934130729316027, -0.12404418786919644, 0.35743994948698266)","[-0.47782170252138445, -0.4172637644138657, 1.914822811991062]",[-0.31446172  0.38692292  0.17820415],[ 0.69659559 -0.11275413  0.20933656],"(-0.07611274737591214, -0.12743736412611317, 0.2944396885354507)","[-0.5978265596774132, 1.5800718360653079, 0.46139045446594695]","(0.16060793098029744, -0.3430086581638819, 0.2530970718046972)","[-0.22921730283376207, -0.7003884770402496, 0.39106025594299026]","(0.16045636349631404, -0.34342749265193706, 0.2531503675084955)","[-0.8372028773228409, 1.1440046546707265, -0.13862563147724122]","(0.12886378712079388, -0.06188179446058813, 0.1866236568951444)","[-2.5013342292801184, 1.4937998439804248, 0.4945207644432026]",-0.17570819408865854,-3.2225736403180876,"(-0.027587428938127535, -0.10389954786861053, 0.2379625255738366)","[-0.7777014192271698, -2.096566163854626, 0.8610748901954458]","(0.025896276843752904, 0.29719639166533085, 0.799044550888142)","[-0.6850581125596074, -0.45032107385294756, 0.45032107385294756]",-0.24754415879796066,1.3882964558424853,"(0.07951160558711316, 0.1722854590393343, 0.4910114998280083)","[0.36609504350474875, -1.2168683709366521, -0.03267736866902075]",0.8038717310237061,-0.005433464677656437,"(0.17403250260435157, 0.12057509585825883, -0.3088945722540179)","[-0.04510917805275615, 0.13065640491436897, -0.009231942319944557]","(0.5290141965374529, 0.6732473048695449, -0.12282957680818128)","[-1.3807751750939778, -0.5832066269584333, 0.5832066269584333]",-0.1719111883432249,-2.369022874175522,"[-0.38099572370382595, -0.08088105655881032, 0.2671140825258638]","[-0.38974240043875064, -0.026336766622248153, 0.35755425483390973]"
290,"[-0.3971926162453454, 0.009569829587503631, 0.22432755086422496]","[-0.09975071541628555, 0.34333159584436745, 0.004166796992375318]","(-0.07920932745759483, -0.1201581434895312, 0.3594989455419)","[-0.21577161426644728, -0.6236180617107449, 1.405465382533446]",[-0.31834148  0.38730446  0.17838862],[ 0.70450162 -0.10140999  0.21819414],"(-0.07585517006105233, -0.12370258591342806, 0.29493062690068605)","[-0.32579659610379735, 1.0739414791551025, 0.5111380776140786]","(0.1604321167656757, -0.3465728327131176, 0.25364100783244387)","[-0.24124716820379327, -0.6027129190972575, 0.42687210477844895]","(0.16451229158364133, -0.33532318873119454, 0.25221236179903245)","[-1.1379979597301713, 2.1065946411108523, -0.3568750631674903]","(0.13942231951384623, -0.05496195439350436, 0.18434706059108308)","[-2.63226224012535, 1.7912908894473711, 0.31965375978907246]",-0.19161311984239393,-3.522870408425604,"(-0.022720893752410647, -0.11285213829525788, 0.239648300192965)","[-1.346253541663072, -2.1706038456119248, 0.7100707125808072]","(0.019880083904414588, 0.2996692797591504, 0.8001419312152354)","[-0.9381409195472936, -0.29878595710879996, 0.29878595710879996]",-0.2434220884031409,1.7117857943127115,"(0.07783963388537235, 0.17032127691805513, 0.4894823468492204)","[0.3482016797886065, -1.159547115682043, -0.029633555351737513]",0.7779814043677952,0.00968053693872134,"(0.1720587685059732, 0.12313712493063086, -0.28771048400533983)","[-0.0563114491403408, 0.15325162418677452, -0.004323856595493161]","(0.5230490769115002, 0.679271464430391, -0.12276857025261913)","[-2.0415988160491407, -0.7471232477525644, 0.7471232477525644]",-0.1689021816272936,0.0716455911826932,"[-0.3954319518969367, -0.07803982603089371, 0.2673791431061864]","[-0.38716969953983726, -0.02510796236905978, 0.36646067727232634]"
291,"[-0.39765312710342693, 0.009951907933617332, 0.2255737378774899]","[-0.11052260593956942, 0.3352663304414776, 0.00622511388940707]","(-0.07961491944721459, -0.11724329389240204, 0.3620213029927915)","[-0.09765332593906226, -0.7163396512796051, 1.1636476838626115]",[-0.31929255  0.38724026  0.17948744],[ 0.70921629 -0.09394926  0.22548941],"(-0.07610980713892315, -0.12096863372126512, 0.29542857883574053)","[-0.20178947217144466, 0.8342027178769049, 0.4953867196001798]","(0.16026545619589247, -0.3499048602091308, 0.2541353742734342)","[-0.2409794037209635, -0.5498844026734491, 0.40585394088740423]","(0.16892556124278865, -0.3260673531313744, 0.2511181364917737)","[-1.211930803056789, 2.372011270781089, -0.4452765478897289]","(0.1502936274653584, -0.047609232579785075, 0.18187739664314084)","[-2.700002462857722, 1.8915769659132204, 0.2374746208001618]",-0.20747050180714427,-3.511459899069179,"(-0.01695117161601457, -0.12214042207211628, 0.24111717886616363)","[-1.563145808022775, -2.246539172180211, 0.6642533648014832]","(0.013523668378785872, 0.30218828340675796, 0.8008837514288235)","[-0.9936603134214458, -0.31031285317688284, 0.31031285317688284]",-0.23880376287565241,1.8308870261532404,"(0.07620762215935883, 0.16849550104572855, 0.4879669915967515)","[0.3398993175773645, -1.125620748118937, -0.02938241756672986]",0.7520918977417725,0.009877344111908049,"(0.17015308428496018, 0.12571765644987715, -0.2665282868431591)","[-0.05798681074164417, 0.14830457309774697, -0.002470137529245242]","(0.5172998681223859, 0.6846463854620324, -0.12266745109259754)","[-2.001878040655935, -0.6112812396672606, 0.6112812396672606]",-0.16595322039897348,0.05723467415600636,"[-0.4099144937357009, -0.07548812248328242, 0.2676785827438278]","[-0.384435216897945, -0.023855999844161896, 0.37556983435389174]"
292,"[-0.3981101075204767, 0.010323387056303313, 0.2267970779876143]","[-0.10967530009194837, 0.32978307368774296, 0.008768927512035275]","(-0.08018786900112197, -0.11489174089887637, 0.36406961473567306)","[-0.042360008449225134, -0.5940790432257116, 1.0368599875029525]",[-0.32022643  0.38718971  0.18061883],[ 0.71289617 -0.08840573  0.23103643],"(-0.07655146104923691, -0.11877655725766646, 0.2958894344545115)","[-0.15459328851257897, 0.704961249503976, 0.4775903768206624]","(0.16006667900137786, -0.35303548161189596, 0.25459965047810074)","[-0.2318604059090114, -0.5035146639974599, 0.3905318101440984]","(0.17331416782652187, -0.31662644776589666, 0.2500095264275235)","[-1.2050391129230933, 2.4137397975240846, -0.46481496254616833]","(0.16118699758988056, -0.04032841016353439, 0.1809449126359488)","[-2.716851291937133, 1.9331818620523165, 0.5827452478123243]",-0.2227914749283769,-3.3827217766249302,"(-0.00936980597968291, -0.1317000966142648, 0.24397210858007945)","[-2.042176398171865, -2.313573509003427, 1.0035117539650316]","(0.006988686649575134, 0.3046574736224624, 0.801346668554774)","[-1.0152722313364861, -0.30034172893598066, 0.30034172893598066]",-0.2340862805417247,1.8546846596986186,"(0.07462063374719614, 0.1667938864765003, 0.48646315529801665)","[0.3304298604003843, -1.0952344393464017, -0.02967997174311443]",0.7261945681306055,0.007999827677252325,"(0.16831872578590862, 0.12829828148401662, -0.24535128558590366)","[-0.0599066563622002, 0.1393692791773764, -0.0013908447246138086]","(0.5119162152246288, 0.690026119072602, -0.12233853041984524)","[-1.9544797080567093, -0.6286729582187403, 0.6286729582187403]",-0.1630522501882319,0.045716829937144876,"[-0.42443652382194297, -0.07322404767524567, 0.26801211808998493]","[-0.3815402543004789, -0.022590336383836507, 0.38480578372201857]"
293,"[-0.3985528383783652, 0.010687366356908257, 0.22803161608220185]","[-0.1062554058932641, 0.33247058995889567, 0.010568884811495562]","(-0.08078583098035345, -0.11280847676615172, 0.3661844058371371)","[-0.03680607340003186, -0.6057252437359368, 0.9703861276668366]",[-0.32114707  0.38714497  0.18177502],[ 0.71557849 -0.08368557  0.2359396 ],"(-0.07700955709063542, -0.11686330585319517, 0.2962951300277518)","[-0.14830550760487307, 0.6388946700916321, 0.4601999948218701]","(0.15982902609617428, -0.35599520981737665, 0.255044152475531)","[-0.22206003670156274, -0.46402910797690466, 0.3787543557621456]","(0.17755605888285392, -0.30734955503372274, 0.24893593207079162)","[-1.1727317936067165, 2.374865932492453, -0.45875342271272296]","(0.1721695323382592, -0.03322884140468742, 0.17999402046430724)","[-2.730726116659867, 1.8966386290509347, 0.5644315251190253]",-0.23725964186624904,-3.178048292618421,"(-0.0015668132689331744, -0.1416406384850012, 0.2468237330540808)","[-2.1041780213277472, -2.3973284159124533, 1.0173073707200144]","(0.00034870766268098693, 0.3069951817551794, 0.8015855730738933)","[-1.0229748321081424, -0.27172113685308713, 0.27172113685308713]",-0.22947830178808154,1.8284038004303316,"(0.07301823479659796, 0.16510696563544966, 0.48495810947379236)","[0.3346003197816619, -1.0913965222169262, -0.031257643344604034]",0.7002960451681626,0.00771342337107106,"(0.16655044997958815, 0.13088936120800845, -0.22417823180929455)","[-0.060376376985146946, 0.1333959275761575, -0.0009591429559912998]","(0.5069418062296752, 0.695544885126553, -0.12177680483042007)","[-1.8980308208089989, -0.6742617275327746, 0.6742617275327746]",-0.160189643296956,0.0365096332654018,"[-0.43899163203675595, -0.07124984996907853, 0.2683822574345666]","[-0.3784892995402749, -0.02130432811428165, 0.39417364886182754]"
294,"[-0.3989711609655693, 0.011043732849824184, 0.2292867810944923]","[-0.10039742092900084, 0.3374210502075964, 0.01239595865688475]","(-0.08132787150898861, -0.11085586686925342, 0.36833963029954214)","[-0.05007841924478376, -0.6137020645236092, 0.9373358021647906]",[-0.32205861  0.38710265  0.18295362],[ 0.71782253 -0.07973771  0.24044591],"(-0.07740384931470122, -0.115090553137422, 0.2966374610123517)","[-0.16117999842437053, 0.6061127079605875, 0.4432563126447973]","(0.15954849819543213, -0.35879807656110463, 0.25547488333185014)","[-0.21166796781004277, -0.42768186431356336, 0.36886773128281786]","(0.18160870750170782, -0.2983591503254366, 0.24791450079601138)","[-1.1312275937356502, 2.3079089485797866, -0.4428463469308309]","(0.1831941869856109, -0.02635659510761221, 0.17903395294073002)","[-2.7335633574102025, 1.849587750869398, 0.5513089047155059]",-0.25088052736093147,-2.9747007462528776,"(0.006819819548105193, -0.15202415894220553, 0.24962990032236893)","[-2.251791071661613, -2.495674586832023, 1.0231340165522256]","(-0.006369159050787758, 0.30914070203568284, 0.8016511816638979)","[-1.0276654293676635, -0.2292661480633654, 0.2292661480633654]",-0.22506803763380628,1.7809522965820321,"(0.07138826609358719, 0.16341092153729134, 0.4834498668466073)","[0.34155460586577185, -1.0933146980933455, -0.03306873835793745]",0.6743905105044168,0.006030615058368161,"(0.1648417008994235, 0.13347704248930042, -0.2030105448173722)","[-0.05894633944829772, 0.12465135760088322, -0.0006906978318322516]","(0.5023812754656881, 0.7012072011024356, -0.12100927139144582)","[-1.8370392027179738, -0.7180524483179322, 0.7180524483179322]",-0.15735767355578634,0.029156717239897212,"[-0.4535729086647988, -0.06956437240066697, 0.26879019482034217]","[-0.37530015296790054, -0.019989163868127727, 0.40367525517408]"
